,sent,quote_tag,text_id,sent_id
193,"Foi também feita uma análise de_ as potenciais fontes capazes de abastecer o concelho -- em_ esta altura dependente de_ a EPAL a 95 por cento -- a partir de captações subterrâneas e avaliada uma eventual divisão de custos energéticos entre o município e a EPAL , conforme os níveis em que se situem as captações .",0,12,6
194,"O plano geral agora aprovado pretende reduzir para metade as 26 tomas de água existentes em_ o concelho , o que , segundo Artur Bértolo , vereador e presidente de_ o concelho de administração de_ os Serviços Municipalizados de Águas e Saneamento de Vila Franca de Xira , ' será muito mais rentável e evitará um conjunto de perdas e fugas com que os serviços se defrontam actualmente ' .",1,12,7
195,Também as centrais elevatórias serão reduzidas de_ as actuais 42 para 19 .,0,12,8
196,"Relativamente a_ o tratamento de água distribuída , o plano prevê apenas a instalação de centrais de cloragem , uma vez que o consumo concelhio é quase totalmente garantido por_ a EPAL que responde por_ a potabilidade de_ a água fornecida .",0,12,9
197,"Artur Bértolo admite que , em_ os últimos anos , os serviços que dirige aperceberam -se de_ as limitações de_ a capacidade de armazenamento de água disponível em_ o concelho e de_ as dificuldades em garantir o abastecimento normal quando a EPAL desenvolve iniciativas de conservação e manutenção de_ os seus adutores .",0,12,10
198,"' Em_ este momento temos como capacidade de reserva máxima cerca de 16 a 17 horas e pretendemos atingir , a curto prazo , as 36 horas de reserva .",1,12,11
199,"Está em fase adiantada de construção um aumento de_ a capacidade de armazenamento de água para abastecimento de_ a ordem de_ os 40 por cento ' , revelou o autarca .",1,12,12
200,"Uma vez concluído , o plano geral de abastecimento prevê um aumento de_ a capacidade de reserva , em_ o caudal máximo , que garanta consumos equivalentes a dia e meio de funcionamento de_ a rede .",0,12,13
201,Jorge Talixa,0,12,14
202,' Maldita Tottaína ',0,13,1
203,Toda a gente sabe que as relações de Mário Conde com o Totta nem sempre foram pacíficas .,0,13,2
204,"Tratando -se de_ a autêntica joia de_ a coroa de_ o grupo Banesto , de que Conde foi afastado em_ a semana passada , o advogado espanhol tinha um especial apreço por_ os lucros gerados por_ a instituição .",0,13,3
205,"Afinal , essenciais para que o banco espanhol pudesse , através de_ a consolidação de contas , apresentar um balanço mais composto a_",0,13,4
206,os seus accionistas e junto de potenciais investidores,0,13,5
207,"De cada vez que Mário Conde tomava conhecimento de algum gasto ' sumptuário ' , ia a_ os arames .",0,13,6
208,E foi isso mesmo que sucedeu com a adesão de_ o Banco Totta e Açores a_ a Lei de_ o Mecenato .,0,13,7
209,"É que o banco decidiu apoiar financeiramente a produção de_ o novo espectáculo de Filipe La Féria , em exibição em_ o renovado Politeama .",0,13,8
210,"E sendo um banco com muita liquidez , tornou -se mesmo em_ um de_ os principais ' sponsors ' de_ a iniciativa .",0,13,9
211,"Contas feitas , o Totta ' investiu ' 120 mil contos em_ a ' Maldita Cocaína ' .",0,13,10
212,"Quando tomou conhecimento de_ o facto , Mário Conde nem queira acreditar .",0,13,11
213,"Ele que tinha um buraco para tapar em_ o seu banco , via o ' seu ' dinheirinho ser aplicado em caprichos de_ a administração de_ a joia portuguesa .",0,13,12
214,Quis o destino que ex-líder de_ o Banesto perdesse a liderança de_ o Banesto precisamente em_ a semana em que era estreada a peça .,0,13,13
215,"O que para Alípio Dias , presidente executivo de_ o Totta , constituíu um motivo de tranquilidade .",0,13,14
216,Não fosse Mário Conde levar até a_ as últimas consequências a sua irritação contra a ' Maldita Tottaína ' ...,0,13,15
217,O que vai acontecer em 1994,0,13,16
218,"Com o nascimento de um novo ano , há sempre a tentação de consultar um astrólogo ou qualquer outro tipo de feiticeiro , especialista em adiantar previsões credíveis sobre o que vai acontecer .",0,13,17
219,"PÚBLICO & Privado , em_ o entanto , não consultou ninguem , nem pouco tem pretensões de se transformar em adivinho .",0,13,18
220,"Em_ o entanto , arrisca alguns palpites .",0,13,19
221,"Por exemplo : o actual ministro de_ as Finanças , apesar de muitos empresários desconhecerem ainda o seu nome sobretudo por_ o facto de lhes soar um pouco esquisito , não o vai alterar , continuando a ostentar a designação de Eduardo Catroga .",0,13,20
222,"O Ministério de_ as Finanças , apesar de_ os azares de 1993 , vai cobrar impostos e é de apostar que este ano , a_ a semelhança de_ o que vem sucedendo , o responsável governamental por_ o sector venha garantir que haverá uma aposta em_ a melhoria de_ a eficiência de_ a máquina fiscal .",0,13,21
223,"Quantos a_ os resultados de_ essa declaração de intenções , é difícil arriscar seja o que for .",0,13,22
224,"Contrariamente a_ o que se verificou em 1993 , o país chegará , infelizmente , a_ o final de_ este ano com um défice em_ as contas de_ o Estado .",0,13,23
225,Mas não há razão para pânico porque o ' saldo negativo ' será ainda assim inferior a_ o superávite registado em_ o ano passado .,0,13,24
226,"Os gestores de_ as pequenas e médias empresas , por seu lado , têm motivos de sobra para considerar 1994 um ano altamente favorável .",0,13,25
227,É que os bancos vão continuar a cobrar juros bonificados por_ o crédito concedido .,0,13,26
228,Digamos que a generosidade de_ a banca permitirá áquelas empresas conseguirem dinheiro a taxas situadas entre 20 a 25 por cento .,0,13,27
229,Não é uma boa notícia ?,0,13,28
230,Os salários reais vão manter -se em franca progressão .,0,13,29
231,"O mesmo não se pode prever para os rendimentos de_ os plebeus mas , bem vistas as coisas , quanto menos se tem , menos se gasta .",1,13,30
232,"Quanto a_ os estudantes universitários dificilmente voltarão a mostrar o traseiro a Couto de_ os Santos , por_ a simples questão de que não conseguirão encontrar motivo bastante .",0,13,31
233,"Em relação a_ a actual titular de_ o Ministério de_ a Educação , nenhuma bola de cristal deixa ver se os estudantes serão capazes de manter o devido decoro perante uma senhora .",0,13,32
234,É que a educação anda mesmo por_ as ruas de_ a amargura .,0,13,33
235,"Os empresários de_ o sector têxtil vão quebrar com a tradição de nunca terem pedido subsídios a_ o Estado , como sucede em_ outros países de economia de mercado em que os dinheiros públicos são solicitados sempre que não é possível financiar de outra forma os erros privados .",0,13,34
236,"Será um choque para o país , mas acima de tudo porque ninguem está habituado em Portugal a ver empresários estenderem a mão a_ o dinheiros de_ os contribuintes .",0,13,35
237,Para o fim fica uma má novidade : algo de muito importante vai acontecer impedindo que os milhares de milhões de_ a Comunidade Europeia comecem a chegar a Portugal ...,0,13,36
238,"[ angústia , pânico , consternação ] .",0,13,37
239,"É mentira , senhor primeiro-ministro..",0,13,38
240,"' Sabor de Mar ' em_ o Chile ' Sabor de Mar ' é a canção , com letra de Viriato Teles e música de Eduardo Paes Mamede , que Tó Leal irá interpretar em_ o festival de Viña del Mar , em_ o Chile , entre 16 e 21 de Fevereiro .",0,14,1
241,"Cerca de 30 composições portuguesas foram enviadas a_ a organização de_ o certame , juntamente com canções de mais 38 países .",0,14,2
242,Apenas onze foram escolhidas .,0,14,3
243,"A dupla de compositores nacional foi a vencedora de_ a edição de 1992 de_ o Festival de Salónica , organizado por_ as sociedades de autores de_ a Comunidade Europeia , com a canção ' Terra a_ a Vista",0,14,4
244,A lei de_,0,15,1
245,as propinas acentua as desigualdades,0,15,2
246,"Esta lei de propinas , a ser aplicada , irá acentuar as desigualdades em_ o acesso a_ a universidade e tem em_ o seu espírito uma concepção contrária a_ a própria Constituição de_ a República Portuguesa , que diz :",0,15,3
247,' O ensino deve ser progressivamente gratuito ... ',1,15,4
248,"Assim , esta lei irá criar maiores barreiras a_ os estudantes e famílias de menores recursos para proporcionarem condições financeiras para terminar um curso superior .",0,15,5
249,Os aumentos de_ as propinas tendo por base o IRS de_ os agregados familiares constitui um critério enganosos e profundamente injusto .,0,15,6
250,"Pois conhecendo nós como por vezes certas profissões dão a volta a_ o fisco , os mais prejudicados acabam por ser os de menores recursos financeiros .",0,15,7
251,"Uma lei que assenta em_ a filosofia de que a educação e o ensino devem ser pagos simplesmente por_ os estudantes e as suas famílias cai ' ... ' em critérios de rentabilidade capitalista , esquecendo o valor social , humano e de valorização de_ o próprio país alcançado por uma juventude mais culta e estudos universitários e científicos mais avançados .",0,15,8
252,Portugal só tem a ganhar com a igualdade de acesso e oportunidades para a nossa juventude e outros cidadãos que queiram tirar um curso universitário .,0,15,9
253,Manuel Canelas Seixal,0,15,10
254,Sistema sem definição,0,16,1
255,O aluguer de longa duração ' ALD ' é um tipo de crédito ou uma forma de aluguer ?,0,16,2
256,"Colocado perante uma questão que parece retirada de um manual de direito , o consumidor dificilmente resistirá a_ a tentação de encolher os ombros e seguir em frente .",0,16,3
257,"Afinal , o que lhe interessa é conseguir um automóvel em_ as condições mais vantajosas que encontrar .",0,16,4
258,"Em_ o entanto , o problema nada tem de académico , pois o ALD é uma figura com características que , parecendo a_ a primeira vista positivas , podem gerar problemas muito complexos e negativos a_ o consumidor .",0,16,5
259,"Importa saber que a_ o alugar um automóvel , ele só será propriedade de_ o locatário em_ o termo de_ o contrato , quando exercer a sua opção de compra .",0,16,6
260,"Até lá , ele é um simples utilizador : não pode vendê#",0,16,7
261,-lo ou alugá#,0,16,8
262,"-lo , por exemplo .",0,16,9
263,"Além de ser obrigatória a entrega de uma caução , variável de empresa para empresa , o cliente é obrigado a subscrever -- e a pagar -- um seguro de responsabilidade civil ilimitada e um seguro de danos próprios , uma segunda garantia , depois de_ a caução , para o locador .",0,16,10
264,"Em_ o final de_ o contrato , pode haver ainda um valor residual , normalmente em_ a ordem de_ os 10 por cento de_ o valor de_ o veículo , que o consumidor terá de pagar para se tornar proprietário .",0,16,11
265,"Como ' contrapartida ' de_ estas obrigações , o locatário tem ainda o dever de assegurar a manutenção de_ o carro .",0,16,12
266,"Dito isto , não se deve concluir automaticamente que o ALD é uma má solução .",0,16,13
267,"Por_ o contrário , proporciona mesmo condições muito interessantes de seguro , a que o cidadão não tem acesso individualmente .",0,16,14
268,"Mas é essencial que o consumidor tenha um conhecimento muito detalhado de_ os meandros de_ o negócio e , sobretudo , de_ os riscos que corre .",0,16,15
269,"De acordo com um estudo feito por_ a revista ' Dinheiro & Direitos ' , o ponto mais vulnerável de_ o ALD encontra -se em_ as ' condições contratuais e em_ a indefinição que , dadas as suas características particulares , o sistema apresenta ' .",1,16,16
270,"Os exemplos não faltam : omissão de_ a hipótese de_ o cliente poder renunciar a_ a compra , casos em que a compra é obrigatória , possibilidade de_ a empresa transmitir a sua posição em_ o contrato a outra sem consentimento de_ o locador , etc .",0,16,17
271,"Sem excluir , obviamente , a possibilidade de a empresa de ALD falir durante a vigência de_ o contrato , com o risco de os automóveis poderem ser penhorados , perdendo -se todo o investimento até aí realizado por_ o consumidor .",0,16,18
272,Ulster,0,17,1
273,Protestantes intransingentes,0,17,2
274,"AS ESPERANÇAS de um rápido fim de_ a violência em_ a Irlanda de_ o Norte desapareceram ontem , quando o maior grupo protestante de guerrilha , o Ulster Freedom Fighters ' UFF ' , se recusou a cancelar a sua campanha de violência .",0,17,3
275,"E disse em_ um comunicado que mantém o direito de ' responder militarmente ' a qualquer actividade adversária , apesar de uma tentativa de_ os governos britânico e irlandês para se acabar com 25 anos de sangria .",0,17,4
276,"Em 1993 o UFF e outros grupos extremistas protestantes mataram mais pessoas em_ a Irlanda de_ o Norte de_ o que os guerrilheiros republicanos , designadamente os de_ o IRA .",0,17,5
277,"O Exército Republicano Irlandês ' IRA ' tem ainda de dar uma resposta definitiva a_ a declaração anglo-irlandesa de 15 de Dezembro , que lhe ofereceu um lugar em_ as negociações sobre o futuro político de_ o Ulster , em troca de_ o fim de_ a guerra contra a administração britânica .",0,17,6
278,"Entretanto , ontem , explodiram petardos em 10 estabelecimentos e em_ uma biblioteca de Belfast , tendo o presidente de_ o município dito que se tratava de um ' exercício cínico ' de_ o Ira .",0,17,7
279,O primeiro deflagrou 45 minutos depois de_ a meia-noite e até a_ o alvorecer as demais explosões e incêndios causaram prejuízos em_ o valor de milhões de libras .,0,17,8
280,"Afganistão Luta em_ a capital ONTEM lutou -se fortemente em Cabul , entre forças leais a_ o Presidente Burhanuddin Rabbani e combatentes fiéis a_ o antigo general comunista Abdul Rashid Dostum .",0,17,9
281,"Foi o maior duelo de rockets e de artilharia em_ os últimos seis meses , tendo causado até a_ o fim de_ a tarde por_ o menos oito mortos e 250 feridos .",0,17,10
282,"Os médicos de serviço em_ os dois principais hospitais de_ a capital afgã disseram que possivelmente o balanço iria ser mais trágico , pois que durante muito tempo os feridos nem sequer tinham conseguido procurar auxílio , dado o clima de guerra que se vivia em_ a cidade .",0,17,11
